%%MatrixMarket matrix csr real symmetric
5357 5357 106526
-383.557	78	4413
89.9221	79	4420
-295.695	80	4428
-3.95573e-06	81	4437
-5.47583	82	4447
-1.66521	83	4458
3635.97	84	4470
89.9221	78	4477
-74.3664	79	4485
243.992	80	4494
0.00345938	81	4504
0.18785	82	4515
0.0557466	83	4527
-195.977	84	4534
305.337	85	4542
-295.695	78	4551
243.992	79	4561
-802.503	80	4572
0.00105962	81	4584
-0.61633	82	4591
-0.187846	83	4599
585.996	84	4608
-903.442	85	4618
2704.63	86	4629
1.52668e-05	78	4641
-0.00353349	79	4648
-0.0010589	80	4656
3.26332e-06	81	4665
-6.37797e-07	82	4675
2.08578e-06	83	4686
-1.06665e-05	84	4698
0.000180914	85	4705
-0.00032554	86	4713
0.00048702	87	4722
6.93606	78	4732
-1.5434	79	4743
5.0747	80	4755
-5.03693e-06	81	4762
0.0164962	82	4770
0.00502242	83	4779
-1.7553	84	4789
1.25463	85	4800
-4.54052	86	4812
7.13569e-06	87	4819
0.872589	88	4827
2.10927	78	4836
-0.468839	79	4846
1.54338	80	4857
1.65518e-05	81	4869
0.00502242	82	4876
0.00150797	83	4884
0.380774	84	4893
0.33448	85	4903
-1.25462	86	4914
-1.81608e-05	87	4926
0.28974	88	4933
0.0975815	89	4941
-383.838	84	4950
106.053	85	4960
-290.301	86	4971
-3.31183e-06	87	4983
-5.37594	88	4990
-1.96394	89	4998
3635.02	90	5007
106.053	84	5017
-103.451	85	5028
282.718	86	5040
0.00340018	87	5047
0.2162	88	5055
0.0776026	89	5064
-227.613	90	5074
410.711	91	5085
-290.301	84	5097
282.718	85	5104
-774.06	86	5112
0.0012462	87	5121
-0.590422	88	5131
-0.216197	89	5142
574.458	90	5154
-1028.73	91	5161
2599.48	92	5169
9.72863e-06	84	5178
-0.00347092	85	5188
-0.00125818	86	5199
3.22222e-06	87	5211
-7.45893e-07	88	5218
2.04691e-06	89	5226
-6.6648e-06	90	5235
0.000195549	91	5245
-0.000303928	92	5256
0.000487013	93	5268
6.80953	84	5275
-1.78689	85	5283
4.89078	86	5292
-5.93595e-06	87	5302
0.0157958	88	5313
0.00577761	89	5325
-1.75365	90	5332
1.4797	91	5340
-4.38767	92	5349
8.02425e-06	93	5359
0.838224	94	5370
2.48766	84	5382
-0.652277	85	5389
1.78688	86	5397
1.62538e-05	87	5406
0.00577761	88	5416
0.00209128	89	5427
0.272523	90	5439
0.48685	91	5446
-1.47969	92	5454
-1.77765e-05	93	5463
0.330018	94	5473
0.131328	95	5484
-383.903	90	5496
121.558	91	5503
-284.158	92	5511
-2.52203e-06	93	5520
-5.26217	94	5530
-2.25106	95	5541
3635.07	96	5553
121.558	90	5560
-135.882	91	5568
317.248	92	5577
0.00332838	93	5587
0.242222	94	5598
0.102239	95	5610
-257.995	96	5617
526.716	97	5625
-284.158	90	5634
317.248	91	5644
-741.779	92	5655
0.00142889	93	5667
-0.564842	94	5674
-0.24222	95	5682
561.478	96	5691
-1139.72	97	5701
2483.46	98	5712
9.73355e-06	90	5724
-0.00339881	91	5731
-0.00144357	92	5739
3.21266e-06	93	5748
-8.58724e-07	94	5758
2.00155e-06	95	5769
-7.13506e-06	96	5781
0.000214181	97	5788
-0.000296306	98	5796
0.00048701	99	5805
6.66543	90	5815
-2.00475	91	5826
4.68585	92	5838
-6.80803e-06	93	5845
0.0151105	94	5853
0.0064723	95	5862
-1.74993	96	5872
1.68183	97	5883
-4.21343	98	5895
9.19225e-06	99	5902
0.800986	100	5910
2.85135	90	5919
-0.857087	91	5929
2.00474	92	5940
1.59089e-05	93	5952
0.0064723	94	5959
0.00274934	95	5967
0.16753	96	5976
0.659068	97	5986
-1.68182	98	5997
-1.72179e-05	99	6009
0.365912	100	6016
0.16859	101	6024
-383.817	96	6033
136.434	97	6043
-277.322	98	6054
-3.87187e-06	99	6066
-5.13558	100	6073
-2.52655	101	6081
3635.8	102	6090
136.434	96	6100
-171.094	97	6111
347.43	98	6123
0.00324604	99	6130
0.265819	100	6138
0.129395	101	6147
-287.122	102	6157
651.548	103	6168
-277.322	96	6180
347.431	97	6187
-706.371	98	6195
0.00160491	99	6204
-0.538928	100	6214
-0.265815	101	6225
547.164	102	6237
-1236.02	103	6244
2358.46	104	6252
1.49431e-05	96	6261
-0.00331898	97	6271
-0.00161651	98	6282
3.22529e-06	99	6294
-9.64896e-07	100	6301
1.95345e-06	101	6309
-1.1317e-05	102	6318
0.000224238	103	6328
-0.000273365	104	6339
0.000487012	105	6351
6.50508	96	6358
-2.19603	97	6366
4.46321	98	6375
-7.64159e-06	99	6385
0.0144202	100	6396
0.00710384	101	6408
-1.74425	102	6415
1.86022	103	6423
-4.02168	104	6432
9.86354e-06	105	6442
0.761214	106	6453
3.2003	96	6465
-1.07987	97	6472
2.19601	98	6480
1.55248e-05	99	6489
0.00710384	100	6499
0.00347548	101	6510
0.0654007	102	6522
0.847983	103	6529
-1.86021	104	6537
-1.68311e-05	105	6546
0.397275	106	6556
0.208814	107	6567
-383.638	102	6579
150.686	103	6586
-269.843	104	6594
-2.14577e-06	105	6603
-4.99709	106	6613
-2.79047	107	6624
3636.9	108	6636
150.686	102	6643
-208.571	103	6651
373.201	104	6660
0.00315779	105	6670
0.286764	106	6681
0.158755	107	6693
-315.014	108	6700
783.566	109	6708
-269.843	102	6717
373.201	103	6727
-668.485	104	6738
0.0017679	105	6750
-0.512146	106	6757
-0.286762	107	6765
531.603	108	6774
-1317.44	109	6784
2226.18	110	6795
8.28139e-06	102	6807
-0.00322536	103	6814
-0.00179181	104	6822
3.25138e-06	105	6831
-1.06467e-06	106	6841
1.90278e-06	107	6852
-6.07309e-06	108	6864
0.000238664	109	6871
-0.000261407	110	6879
0.000487015	111	6888
6.32966	102	6898
-2.36015	103	6909
4.22595	104	6921
-8.43722e-06	105	6928
0.0137087	106	6936
0.007666	107	6945
-1.73652	108	6955
2.0145	109	6966
-3.81584	110	6978
1.08797e-05	111	6985
0.719243	112	6993
3.5346	102	7002
-1.31744	103	7012
2.36014	104	7023
1.51053e-05	105	7035
0.007666	106	7042
0.00426147	107	7050
-0.0339188	108	7059
1.05072	109	7069
-2.01449	110	7080
-1.6199e-05	111	7092
0.423992	112	7099
0.251482	113	7107
-383.415	108	7116
164.326	109	7126
-261.761	110	7137
-3.7651e-06	111	7149
-4.84742	112	7156
-3.04305	113	7164
3638.14	114	7173
164.326	108	7183
-247.862	109	7194
394.562	110	7206
0.00305915	111	7213
0.304807	112	7221
0.18997	113	7230
-341.696	114	7240
921.287	115	7251
-261.761	108	7263
394.562	109	7270
-628.684	110	7278
0.00192862	111	7287
-0.484157	112	7297
-0.304804	113	7308
514.865	114	7320
-1383.92	115	7327
2088.16	116	7335
1.4531e-05	108	7344
-0.00313034	109	7354
-0.00194831	110	7365
3.28406e-06	111	7377
-1.16297e-06	112	7384
1.84672e-06	113	7392
-7.45553e-06	114	7401
0.000252273	115	7411
-0.000249844	116	7422
0.00048702	117	7434
6.14007	108	7441
-2.49687	109	7449
3.97684	110	7458
-9.20069e-06	111	7468
0.0129655	112	7479
0.00815147	113	7491
-1.72668	114	7498
2.14463	115	7506
-3.59889	116	7515
1.20124e-05	117	7525
0.675411	118	7536
3.85454	108	7548
-1.56694	109	7555
2.49685	110	7563
1.46504e-05	111	7572
0.00815147	112	7582
0.00509789	113	7593
-0.130645	114	7605
1.26475	115	7612
-2.14462	116	7620
-1.54127e-05	117	7629
0.445978	118	7639
0.296101	119	7650
-383.189	114	7662
177.368	115	7669
-253.106	116	7677
-8.50399e-06	117	7686
-4.68715	118	7696
-3.28458	119	7707
3639.3	120	7719
177.368	114	7726
-288.568	115	7734
411.552	116	7743
0.00295701	117	7753
0.319671	118	7764
0.222635	119	7776
-367.201	120	7783
1063.38	121	7791
-253.106	114	7800
411.552	115	7810
-587.458	116	7821
0.00207713	117	7833
-0.454785	118	7840
-0.319662	119	7848
497.002	120	7857
-1435.51	121	7867
1945.79	122	7878
1.7502e-05	114	7890
-0.0030263	115	7897
-0.00210174	116	7905
3.31717e-06	117	7914
-1.23994e-06	118	7924
1.79859e-06	119	7935
-7.00759e-06	120	7947
0.000255863	121	7954
-0.000225451	122	7962
0.000487025	123	7971
5.93705	114	7981
-2.60611	115	7992
3.71843	116	8004
-9.91318e-06	117	8011
0.0121846	118	8019
0.00855208	119	8028
-1.71477	120	8038
2.25081	121	8049
-3.37347	122	8061
1.30182e-05	123	8068
0.63005	124	8076
4.16046	114	8085
-1.82576	115	8095
2.6061	116	8106
1.41754e-05	117	8118
0.00855208	118	8125
0.00597367	119	8133
-0.224983	120	8142
1.48784	121	8152
-2.2508	122	8163
-1.46062e-05	123	8175
0.463169	124	8182
0.342207	125	8190
-382.99	120	8199
189.829	121	8209
-243.899	122	8220
-9.53014e-06	123	8232
-4.51664	124	8239
-3.51533	125	8247
3640.25	126	8256
189.829	120	8266
-330.345	121	8277
424.225	122	8289
0.00284885	123	8296
0.331066	124	8304
0.256293	125	8313
-391.558	126	8323
1208.65	127	8334
-243.899	120	8346
424.225	121	8353
-545.229	122	8361
0.00221932	123	8370
-0.423977	124	8380
-0.331056	125	8391
478.052	126	8403
-1472.27	127	8410
1800.3	128	8418
1.57164e-05	120	8427
-0.00291395	121	8437
-0.00225123	122	8448
3.34603e-06	123	8460
-1.32319e-06	124	8467
1.7406e-06	125	8475
-1.56122e-05	126	8484
0.000262733	127	8494
-0.000207606	128	8505
0.00048703	129	8517
5.7211	120	8524
-2.68793	121	8532
3.45303	122	8541
-1.06036e-05	123	8551
0.0113644	124	8562
0.00885996	125	8574
-1.70042	126	8581
2.33325	127	8589
-3.14175	128	8598
1.33962e-05	129	8608
0.583498	130	8619
4.45277	120	8631
-2.09152	121	8638
2.68791	122	8646
1.36644e-05	123	8655
0.00885996	124	8665
0.00687648	125	8676
-0.316861	126	8688
1.71804	127	8695
-2.33323	128	8703
-1.42197e-05	129	8712
0.47552	130	8722
0.389366	131	8733
-382.846	126	8745
201.725	127	8752
-234.156	128	8760
2.90736e-06	129	8769
-4.33622	130	8779
-3.73565	131	8790
3640.86	132	8802
201.725	126	8809
-372.884	127	8817
432.637	128	8826
0.00272821	129	8836
0.338798	130	8847
0.290497	131	8859
-414.798	132	8872
1355.99	133	8886
-234.156	126	8901
432.637	127	8917
-502.358	128	8934
0.00236344	129	8952
-0.391891	130	8977
-0.338801	131	9003
458.035	132	9030
-1494.29	133	9058
1652.82	134	9087
9.00217e-06	126	9117
-0.00279564	127	9142
-0.00239401	128	9168
3.36719e-06	129	9195
-1.44948e-06	130	9223
1.63882e-06	131	9252
-6.65948e-06	132	9282
0.000286343	133	9307
-0.000209737	134	9333
0.000487034	135	9360
5.49254	126	9388
-2.74238	127	9417
3.18274	128	9447
-1.13097e-05	129	9472
0.0105079	130	9498
0.00906916	131	9525
-1.68367	132	9553
2.39218	133	9582
-2.90562	134	9612
1.36491e-05	135	9637
0.536094	136	9663
4.73182	126	9690
-2.36205	127	9718
2.74237	128	9747
1.30842e-05	129	9777
0.00906916	130	9802
0.00779381	131	9828
-0.406423	132	9855
1.95363	133	9883
-2.39217	134	9912
-1.39259e-05	135	9942
0.483002	136	9967
0.437164	137	9993
-382.769	132	10020
213.073	133	10048
-223.879	134	10077
-4.04073e-06	135	10107
-4.14591	136	10132
-3.94577	137	10158
3641.07	138	10185
213.073	132	10213
-415.911	133	10242
436.832	134	10272
0.0026089	135	10297
0.342704	136	10323
0.324782	137	10350
-436.954	138	10378
1504.38	139	10407
-223.879	132	10437
436.832	133	10462
-459.156	134	10488
0.00249319	135	10515
-0.358705	136	10543
-0.342699	137	10572
436.95	138	10602
-1501.62	139	10627
1504.38	140	10653
1.55948e-05	132	10680
-0.00267603	133	10708
-0.00252576	134	10737
3.37833e-06	135	10767
-1.51074e-06	136	10792
1.58322e-06	137	10818
-1.18065e-05	138	10845
0.00028397	139	10873
-0.000183879	140	10902
0.000487036	141	10932
5.25151	132	10957
-2.7696	133	10983
2.90955	134	11010
-1.19246e-05	135	11038
0.00962095	136	11067
0.00917483	137	11097
-1.66419	138	11122
2.42775	139	11148
-2.66674	140	11175
1.44592e-05	141	11203
0.488187	142	11232
4.99799	132	11262
-2.63538	133	11287
2.76958	134	11313
1.25253e-05	135	11340
0.00917483	136	11368
0.00871266	137	11397
-0.493558	138	11427
2.19296	139	11452
-2.42774	140	11478
-1.31003e-05	141	11505
0.485599	142	11533
0.485213	143	11562
-382.768	138	11592
223.88	139	11617
-213.072	140	11643
-2.26351e-06	141	11670
-3.94577	142	11698
-4.14591	143	11727
3640.86	144	11757
223.88	138	11782
-459.156	139	11808
436.831	140	11835
0.00248481	141	11863
0.342709	142	11892
0.358716	143	11922
-458.038	144	11947
1652.82	145	11973
-213.072	138	12000
436.831	139	12028
-415.91	140	12057
0.00261687	141	12087
-0.324786	142	12112
-0.342707	143	12138
414.794	144	12165
-1494.29	145	12193
1355.99	146	12222
8.73579e-06	138	12252
-0.00254302	139	12277
-0.0026596	140	12303
3.37846e-06	141	12330
-1.58631e-06	142	12358
1.50751e-06	143	12387
-2.87003e-06	144	12417
0.000296092	145	12442
-0.000173323	146	12468
0.000487036	147	12495
4.99798	138	12523
-2.76959	139	12552
2.63537	140	12582
-1.25284e-05	141	12607
0.0087128	142	12633
0.00917498	143	12660
-1.642	144	12688
2.44002	145	12717
-2.42662	146	12747
1.53056e-05	147	12772
0.440134	148	12798
5.2515	138	12825
-2.90956	139	12853
2.76958	140	12882
1.19213e-05	141	12912
0.00917498	142	12937
0.00962111	143	12963
-0.578277	144	12990
2.43454	145	13018
-2.44002	146	13047
-1.21195e-05	147	13077
0.483303	148	13102
0.533137	149	13128
-382.843	144	13155
234.156	145	13183
-201.724	146	13212
-8.2261e-06	147	13242
-3.73561	148	13267
-4.33617	149	13293
3640.24	150	13320
234.156	144	13348
-502.357	145	13377
432.636	146	13407
0.00235283	147	13432
0.338796	148	13458
0.391886	149	13485
-478.058	150	13513
1800.31	151	13542
-201.724	144	13572
432.636	145	13597
-372.883	146	13623
0.00273733	147	13650
-0.290489	148	13678
-0.338788	149	13707
391.549	150	13737
-1472.27	151	13762
1208.65	152	13788
1.71269e-05	144	13815
-0.00241384	145	13843
-0.00277855	146	13872
3.36745e-06	147	13902
-1.6468e-06	148	13927
1.44009e-06	149	13953
-1.38616e-05	150	13980
0.000302083	151	14008
-0.00015738	152	14037
0.000487035	153	14067
4.73182	144	14092
-2.74239	145	14118
2.36204	146	14145
-1.30922e-05	147	14173
0.00779388	148	14202
0.00906924	149	14232
-1.61681	150	14257
2.42891	151	14283
-2.18666	152	14310
1.60023e-05	153	14338
0.392307	154	14367
5.49253	144	14397
-3.18276	145	14422
2.74237	146	14448
1.13003e-05	147	14475
0.00906924	148	14503
0.010508	149	14532
-0.660432	150	14562
2.67679	151	14587
-2.42889	152	14613
-1.12182e-05	153	14640
0.47612	154	14668
0.580579	155	14697
-382.992	150	14727
243.9	151	14752
-189.828	152	14778
-2.07138e-06	153	14805
-3.51532	154	14833
-4.51663	155	14862
3639.3	156	14892
243.9	150	14917
-545.231	151	14943
424.226	152	14970
0.00221227	153	14998
0.331053	154	15027
0.423973	155	15057
-497.007	156	15082
1945.79	157	15108
-189.828	150	15135
424.226	151	15163
-330.345	152	15192
0.00285435	153	15222
-0.256281	154	15247
-0.331051	155	15273
367.194	156	15300
-1435.51	157	15328
1063.38	158	15357
1.26641e-05	150	15387
-0.00227182	151	15412
-0.00289794	152	15438
3.34587e-06	153	15465
-1.73062e-06	154	15493
1.33599e-06	155	15522
-1.06843e-05	156	15552
0.000312712	157	15577
-0.000144852	158	15603
0.000487032	159	15630
4.45279	150	15658
-2.68793	151	15687
2.09151	152	15717
-1.36545e-05	153	15742
0.00687632	154	15768
0.00885976	155	15795
-1.58834	156	15823
2.39415	157	15852
-1.94826	158	15882
1.61557e-05	159	15907
0.345098	160	15933
5.72113	150	15960
-3.45305	151	15988
2.68791	152	16017
1.06164e-05	153	16047
0.00885976	154	16072
0.0113641	155	16098
-0.7396	156	16125
2.91802	157	16153
-2.39414	158	16182
-1.09259e-05	159	16212
0.464069	160	16237
0.627191	161	16263
-383.188	156	16290
253.106	157	16318
-177.367	158	16347
-2.49218e-06	159	16377
-3.28457	160	16402
-4.68714	161	16428
3638.13	162	16455
253.106	156	16483
-587.459	157	16512
411.552	158	16542
0.00207005	159	16567
0.319664	160	16593
0.454787	161	16620
-514.87	162	16648
2088.17	163	16677
-177.367	156	16707
411.552	157	16732
-288.568	158	16758
0.00296197	159	16785
-0.222629	160	16813
-0.319661	161	16842
341.689	162	16872
-1383.92	163	16897
921.285	164	16923
9.61831e-06	156	16950
-0.00212219	157	16978
-0.00301198	158	17007
3.3172e-06	159	17037
-1.79009e-06	160	17062
